InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2023-05-03,21999,3.00,96.60,19,2,3,32.20,6.00,,21768,32.20,
2023-05-03,44213,2.00,75.40,19,2,3,37.70,4.00,,103329,37.70,
2023-05-03,161,2.00,64.40,19,2,3,32.20,3.00,,21768,32.20,
2023-05-03,23243,,,19,2,3,,13.00,,23131,39.70,
2023-05-04,21999,,,19,3,4,,6.00,,21768,32.20,
2023-05-04,33453,1.00,32.99,19,3,4,32.99,,1,23131,32.99,
2023-05-04,23243,,,19,3,4,,13.00,,23131,39.70,
2023-05-04,102267,,,19,3,4,,13.00,1,21768,24.49,
2023-05-04,44213,3.00,113.10,19,3,4,37.70,4.00,,103329,37.70,
2023-05-04,102270,,,19,3,4,,14.00,1,21768,24.49,
2023-05-04,161,1.00,32.20,19,3,4,32.20,2.00,,21768,32.20,
2023-05-04,22437,7.00,226.60,19,3,4,32.37,21.00,,103329,32.80,
2023-05-04,106122,1.00,39.70,19,3,4,39.70,4.00,,103329,39.70,
2023-05-05,161,3.00,84.43,19,4,5,28.14,7.00,,21768,32.20,
2023-05-05,22437,8.00,262.40,19,4,5,32.80,23.00,,103329,32.80,
2023-05-05,44213,1.00,37.70,19,4,5,37.70,6.00,,103329,37.70,
2023-05-05,102270,2.00,48.98,19,4,5,24.49,12.00,1,21768,24.49,
2023-05-05,23243,2.00,79.40,19,4,5,39.70,11.00,,23131,39.70,
2023-05-05,102267,2.00,34.99,19,4,5,17.50,11.00,1,21768,24.49,
2023-05-05,21999,2.00,64.40,19,4,5,32.20,8.00,,21768,32.20,
2023-05-05,33453,1.00,32.99,19,4,5,32.99,9.00,1,23131,32.99,
2023-05-05,106122,,,19,4,5,,7.00,,103329,39.70,
2023-05-06,21999,,,19,5,6,,8.00,,21768,32.20,
2023-05-06,44213,4.00,150.80,19,5,6,37.70,12.00,,103329,37.70,
2023-05-06,102267,3.00,73.47,19,5,6,24.49,8.00,1,21768,24.49,
2023-05-06,102270,2.00,48.81,19,5,6,24.41,10.00,1,21768,24.49,
2023-05-06,23243,,,19,5,6,,11.00,,23131,39.70,
2023-05-06,161,1.00,32.20,19,5,6,32.20,6.00,,21768,32.20,
2023-05-06,22437,10.00,328.00,19,5,6,32.80,43.00,,103329,32.80,
2023-05-06,33453,6.00,197.67,19,5,6,32.95,3.00,1,23131,32.99,
2023-05-06,106122,4.00,158.80,19,5,6,39.70,9.00,,103329,39.70,
2023-05-07,161,,,19,6,7,,6.00,,21768,32.20,
2023-05-07,22437,11.00,357.80,19,6,7,32.53,32.00,,103329,32.80,
2023-05-07,33453,2.00,65.98,19,6,7,32.99,1.00,1,23131,32.99,
2023-05-07,106122,,,19,6,7,,9.00,,103329,39.70,
2023-05-07,23243,1.00,39.70,19,6,7,39.70,10.00,,23131,39.70,
2023-05-07,21999,,,19,6,7,,8.00,,21768,32.20,
2023-05-07,44213,5.00,188.50,19,6,7,37.70,7.00,,103329,37.70,
2023-05-07,102267,3.00,73.47,19,6,7,24.49,5.00,1,21768,24.49,
2023-05-07,102270,2.00,48.98,19,6,7,24.49,8.00,1,21768,24.49,
2023-05-08,21999,2.00,64.40,20,,8,32.20,6.00,,21768,32.20,
2023-05-08,102270,,,20,,8,,8.00,1,21768,24.49,
2023-05-08,22437,5.00,164.00,20,,8,32.80,37.00,,103329,32.80,
2023-05-08,23243,1.00,39.70,20,,8,39.70,9.00,,23131,39.70,
2023-05-08,102267,1.00,32.20,20,,8,32.20,4.00,,21768,32.20,
2023-05-08,44213,3.00,113.10,20,,8,37.70,7.00,,103329,37.70,
2023-05-08,161,3.00,89.74,20,,8,29.91,3.00,,21768,32.20,
2023-05-08,33453,1.00,31.99,20,,8,31.99,,1,23131,32.99,
2023-05-08,106122,3.00,119.10,20,,8,39.70,6.00,,103329,39.70,
2023-05-09,23243,,,20,1,9,,9.00,,23131,39.70,
2023-05-09,33453,3.00,98.97,20,1,9,32.99,7.00,1,23131,32.99,2.41
2023-05-09,106122,1.00,39.70,20,1,9,39.70,5.00,,103329,39.70,
2023-05-09,161,2.00,64.40,20,1,9,32.20,5.00,,21768,32.20,
2023-05-09,21999,1.00,32.20,20,1,9,32.20,5.00,,21768,32.20,
2023-05-09,22437,7.00,229.60,20,1,9,32.80,30.00,,103329,32.80,
2023-05-09,44213,3.00,113.10,20,1,9,37.70,4.00,,103329,37.70,
2023-05-09,102267,1.00,32.20,20,1,9,32.20,3.00,,21768,32.20,
2023-05-09,102270,,,20,1,9,,8.00,1,21768,24.49,
2023-05-10,23243,,,20,2,10,,9.00,,23131,39.70,
2023-05-10,44213,2.00,75.40,20,2,10,37.70,5.00,,103329,37.70,
2023-05-10,102270,,,20,2,10,,8.00,1,21768,24.49,
2023-05-10,21999,,,20,2,10,,5.00,,21768,32.20,
2023-05-10,33453,6.00,197.94,20,2,10,32.99,1.00,1,23131,32.99,
2023-05-10,161,2.00,57.65,20,2,10,28.83,3.00,,21768,32.20,
2023-05-10,22437,9.00,295.20,20,2,10,32.80,31.00,,103329,32.80,
2023-05-10,102267,2.00,64.40,20,2,10,32.20,1.00,,21768,32.20,
2023-05-10,106122,,,20,2,10,,5.00,,103329,39.70,
2023-05-11,23243,1.00,39.70,20,3,11,39.70,8.00,,23131,39.70,
2023-05-11,21999,3.00,96.60,20,3,11,32.20,2.00,,21768,32.20,
2023-05-11,33453,1.00,32.99,20,3,11,32.99,,1,23131,32.99,
2023-05-11,106122,1.00,39.70,20,3,11,39.70,4.00,,103329,39.70,
2023-05-11,161,1.00,32.20,20,3,11,32.20,2.00,,21768,32.20,
2023-05-11,102270,,,20,3,11,,8.00,1,21768,24.49,
2023-05-11,22437,3.00,96.37,20,3,11,32.12,28.00,,103329,32.80,
2023-05-11,44213,4.00,150.80,20,3,11,37.70,4.00,,103329,37.70,
2023-05-11,102267,,,20,3,11,,1.00,,21768,32.20,
2023-05-12,33453,7.00,230.93,20,4,12,32.99,13.00,1,23131,32.99,2.41
2023-05-12,44213,3.00,113.10,20,4,12,37.70,4.00,,103329,37.70,
2023-05-12,102270,2.00,48.98,20,4,12,24.49,4.00,1,21768,24.49,
2023-05-12,21999,,,20,4,12,,6.00,,21768,32.20,
2023-05-12,23243,,,20,4,12,,8.00,,23131,39.70,
2023-05-12,161,,,20,4,12,,10.00,,21768,32.20,
2023-05-12,22437,8.00,250.82,20,4,12,31.35,20.00,,103329,32.80,
2023-05-12,102267,3.00,96.60,20,4,12,32.20,10.00,1,21768,24.49,7.71
2023-05-12,106122,2.00,79.40,20,4,12,39.70,2.00,,103329,39.70,
2023-05-13,23243,1.00,39.70,20,5,13,39.70,7.00,,23131,39.70,
2023-05-13,102267,3.00,73.47,20,5,13,24.49,7.00,1,21768,24.49,
2023-05-13,44213,7.00,263.90,20,5,13,37.70,2.00,,103329,37.70,
2023-05-13,21999,,,20,5,13,,6.00,,21768,32.20,
2023-05-13,106122,1.00,39.70,20,5,13,39.70,7.00,,103329,39.70,
2023-05-13,161,,,20,5,13,,10.00,,21768,32.20,
2023-05-13,22437,13.00,420.14,20,5,13,32.32,22.00,,103329,32.80,
2023-05-13,33453,5.00,164.37,20,5,13,32.87,8.00,1,23131,32.99,
2023-05-13,102270,,,20,5,13,,4.00,,21768,28.80,
2023-05-14,21999,1.00,31.89,20,6,14,31.89,5.00,,21768,32.20,
2023-05-14,22437,7.00,229.60,20,6,14,32.80,15.00,,103329,32.80,
2023-05-14,23243,1.00,39.70,20,6,14,39.70,6.00,,23131,39.70,
2023-05-14,102270,1.00,28.64,20,6,14,28.64,3.00,,21768,28.80,
2023-05-14,44213,2.00,75.40,20,6,14,37.70,,,103329,37.70,
2023-05-14,102267,1.00,24.49,20,6,14,24.49,6.00,1,21768,24.49,
2023-05-14,161,,,20,6,14,,10.00,,21768,32.20,
2023-05-14,33453,3.00,96.77,20,6,14,32.26,5.00,1,23131,32.99,
2023-05-14,106122,2.00,79.40,20,6,14,39.70,5.00,,103329,39.70,
2023-05-15,33453,3.00,98.97,21,,15,32.99,2.00,1,23131,32.99,
2023-05-15,102270,2.00,57.60,21,,15,28.80,1.00,,21768,28.80,
2023-05-15,106122,5.00,198.50,21,,15,39.70,,,103329,39.70,
2023-05-15,102267,1.00,24.49,21,,15,24.49,5.00,1,21768,24.49,
2023-05-15,161,3.00,96.60,21,,15,32.20,7.00,,21768,32.20,
2023-05-15,22437,12.00,393.60,21,,15,32.80,13.00,,103329,32.80,
2023-05-15,23243,1.00,39.70,21,,15,39.70,5.00,,23131,39.70,
2023-05-15,21999,,,21,,15,,5.00,,21768,32.20,
2023-05-15,44213,1.00,37.70,21,,15,37.70,2.00,,103329,37.70,
2023-05-16,22437,4.00,131.20,21,1,16,32.80,19.00,,103329,32.80,
2023-05-16,33453,5.00,164.95,21,1,16,32.99,7.00,1,23131,32.99,
2023-05-16,102267,1.00,24.49,21,1,16,24.49,16.00,1,21768,24.49,
2023-05-16,102270,2.00,53.29,21,1,16,26.65,11.00,1,21768,24.49,4.31
2023-05-16,161,,,21,1,16,,7.00,,21768,32.20,
2023-05-16,23243,,,21,1,16,,5.00,,23131,39.70,
2023-05-16,21999,2.00,64.40,21,1,16,32.20,7.00,,21768,32.20,
2023-05-16,44213,2.00,75.40,21,1,16,37.70,5.00,,103329,37.70,
2023-05-16,106122,2.00,79.40,21,1,16,39.70,10.00,1,103329,31.99,7.71
2023-05-17,161,3.00,96.60,21,2,17,32.20,4.00,,21768,32.20,
2023-05-17,23243,2.00,79.40,21,2,17,39.70,15.00,,23131,39.70,
2023-05-17,44213,1.00,37.70,21,2,17,37.70,7.00,,103329,37.70,
2023-05-17,102270,4.00,97.04,21,2,17,24.26,7.00,1,21768,24.49,
2023-05-17,106122,9.00,287.91,21,2,17,31.99,7.00,1,103329,31.99,
2023-05-17,21999,2.00,64.40,21,2,17,32.20,5.00,,21768,32.20,
2023-05-17,33453,1.00,32.99,21,2,17,32.99,6.00,1,23131,32.99,
2023-05-17,102267,2.00,48.98,21,2,17,24.49,14.00,1,21768,24.49,
2023-05-17,22437,9.00,295.20,21,2,17,32.80,20.00,,103329,32.80,
2023-05-18,21999,1.00,32.20,21,3,18,32.20,4.00,,21768,32.20,
2023-05-18,44213,2.00,75.40,21,3,18,37.70,5.00,,103329,37.70,
2023-05-18,102270,,,21,3,18,,7.00,1,21768,24.49,
2023-05-18,102267,4.00,97.96,21,3,18,24.49,10.00,1,21768,24.49,
2023-05-18,161,,,21,3,18,,4.00,,21768,32.20,
2023-05-18,23243,,,21,3,18,,15.00,1,23131,34.49,5.21
2023-05-18,106122,6.00,191.94,21,3,18,31.99,7.00,1,103329,31.99,
2023-05-18,22437,11.00,285.89,21,3,18,25.99,19.00,1,103329,25.99,6.81
2023-05-18,33453,4.00,130.36,21,3,18,32.59,2.00,1,23131,32.99,
2023-05-19,22437,17.00,439.20,21,4,19,25.84,12.00,1,103329,25.99,
2023-05-19,102267,4.00,97.96,21,4,19,24.49,6.00,1,21768,24.49,
2023-05-19,44213,5.00,188.50,21,4,19,37.70,,,103329,37.70,
2023-05-19,102270,,,21,4,19,,7.00,1,21768,24.49,
2023-05-19,106122,3.00,91.80,21,4,19,30.60,10.00,1,103329,31.99,
2023-05-19,21999,,,21,4,19,,4.00,,21768,32.20,
2023-05-19,33453,3.00,98.97,21,4,19,32.99,19.00,1,23131,32.99,
2023-05-19,161,,,21,4,19,,4.00,,21768,32.20,
2023-05-19,23243,3.00,103.44,21,4,19,34.48,12.00,1,23131,34.49,
2023-05-20,22437,9.00,233.91,21,5,20,25.99,23.00,1,103329,25.99,
2023-05-20,102267,1.00,24.49,21,5,20,24.49,5.00,1,21768,24.49,
2023-05-20,21999,,,21,5,20,,8.00,,21768,32.20,
2023-05-20,33453,1.00,32.99,21,5,20,32.99,18.00,1,23131,32.99,
2023-05-20,161,1.00,31.68,21,5,20,31.68,11.00,,21768,32.20,
2023-05-20,106122,6.00,191.93,21,5,20,31.99,22.00,1,103329,31.99,
2023-05-20,23243,4.00,133.36,21,5,20,33.34,8.00,1,23131,34.49,
2023-05-20,44213,3.00,113.10,21,5,20,37.70,,,103329,37.70,
2023-05-20,102270,2.00,48.06,21,5,20,24.03,5.00,1,21768,24.49,
2023-05-21,161,3.00,96.60,21,6,21,32.20,8.00,,21768,32.20,
2023-05-21,23243,,,21,6,21,,8.00,1,23131,34.49,
2023-05-21,102270,3.00,73.47,21,6,21,24.49,2.00,1,21768,24.49,
2023-05-21,106122,7.00,220.18,21,6,21,31.45,15.00,1,103329,31.99,
2023-05-21,21999,3.00,96.60,21,6,21,32.20,5.00,,21768,32.20,
2023-05-21,22437,15.00,389.25,21,6,21,25.95,8.00,1,103329,25.99,
2023-05-21,33453,5.00,164.95,21,6,21,32.99,13.00,1,23131,32.99,
2023-05-21,102267,1.00,24.49,21,6,21,24.49,4.00,1,21768,24.49,
2023-05-22,21999,1.00,32.20,22,,22,32.20,4.00,,21768,32.20,
2023-05-22,44213,2.00,58.04,22,,22,29.02,1.00,,103329,37.70,
2023-05-22,102270,1.00,24.49,22,,22,24.49,1.00,1,21768,24.49,
2023-05-22,106122,5.00,159.95,22,,22,31.99,16.00,1,103329,31.99,
2023-05-22,161,2.00,64.40,22,,22,32.20,6.00,,21768,32.20,
2023-05-22,22437,23.00,591.66,22,,22,25.72,25.00,1,103329,25.99,
2023-05-22,23243,6.00,206.94,22,,22,34.49,2.00,1,23131,34.49,
2023-05-22,102267,1.00,24.49,22,,22,24.49,3.00,1,21768,24.49,
2023-05-22,33453,9.00,296.91,22,,22,32.99,4.00,1,23131,32.99,
2023-05-23,22437,18.00,463.92,22,1,23,25.77,17.00,1,103329,25.99,
2023-05-23,23243,,,22,1,23,,2.00,,23131,39.70,
2023-05-23,102267,2.00,48.98,22,1,23,24.49,13.00,1,21768,24.49,
2023-05-23,102270,,,22,1,23,,13.00,1,21768,24.49,4.31
2023-05-23,21999,1.00,32.20,22,1,23,32.20,10.00,,21768,32.20,
2023-05-23,33453,4.00,128.96,22,1,23,32.24,,1,23131,32.99,
2023-05-23,161,1.00,32.20,22,1,23,32.20,9.00,,21768,32.20,
2023-05-23,106122,3.00,95.97,22,1,23,31.99,13.00,1,103329,31.99,
2023-05-23,44213,3.00,113.10,22,1,23,37.70,1.00,,103329,37.70,
2023-05-24,161,4.00,128.80,22,2,24,32.20,5.00,,21768,32.20,
2023-05-24,23243,2.00,68.98,22,2,24,34.49,12.00,1,23131,34.49,5.21
2023-05-24,44213,1.00,37.70,22,2,24,37.70,5.00,,103329,37.70,
2023-05-24,102270,,,22,2,24,,13.00,1,21768,24.49,
2023-05-24,21999,3.00,96.60,22,2,24,32.20,7.00,,21768,32.20,
2023-05-24,22437,17.00,441.83,22,2,24,25.99,20.00,1,103329,25.99,
2023-05-24,102267,,,22,2,24,,13.00,1,21768,24.49,
2023-05-24,106122,3.00,93.24,22,2,24,31.08,10.00,1,103329,31.99,
2023-05-25,102267,1.00,24.49,22,3,25,24.49,12.00,1,21768,24.49,
2023-05-25,21999,1.00,32.20,22,3,25,32.20,6.00,,21768,32.20,
2023-05-25,22437,17.00,441.83,22,3,25,25.99,13.00,1,103329,25.99,
2023-05-25,44213,4.00,139.44,22,3,25,34.86,1.00,,103329,37.70,
2023-05-25,102270,,,22,3,25,,13.00,1,21768,24.49,
2023-05-25,161,1.00,32.20,22,3,25,32.20,4.00,,21768,32.20,
2023-05-25,23243,3.00,102.82,22,3,25,34.27,9.00,1,23131,34.49,
2023-05-25,106122,3.00,95.97,22,3,25,31.99,7.00,1,103329,31.99,
2023-05-26,21999,2.00,64.40,22,4,26,32.20,12.00,,21768,32.20,
2023-05-26,22437,11.00,235.71,22,4,26,21.43,12.00,1,103329,25.99,
2023-05-26,33453,4.00,131.96,22,4,26,32.99,16.00,1,23131,32.99,2.41
2023-05-26,102270,,,22,4,26,,13.00,1,21768,24.49,
2023-05-26,106122,7.00,223.93,22,4,26,31.99,6.00,1,103329,31.99,
2023-05-26,23243,1.00,34.49,22,4,26,34.49,8.00,1,23131,34.49,
2023-05-26,44213,3.00,113.10,22,4,26,37.70,1.00,,103329,37.70,
2023-05-26,102267,,,22,4,26,,12.00,1,21768,24.49,
2023-05-26,161,2.00,64.40,22,4,26,32.20,10.00,,21768,32.20,
2023-05-27,21999,,,22,5,27,,12.00,,21768,32.20,
2023-05-27,33453,3.00,98.97,22,5,27,32.99,13.00,1,23131,32.99,
2023-05-27,161,3.00,96.60,22,5,27,32.20,7.00,,21768,32.20,
2023-05-27,23243,,,22,5,27,,8.00,1,23131,34.49,
2023-05-27,44213,1.00,37.70,22,5,27,37.70,5.00,,103329,37.70,
2023-05-27,102270,1.00,24.49,22,5,27,24.49,12.00,1,21768,24.49,
2023-05-27,22437,17.00,441.83,22,5,27,25.99,35.00,1,103329,25.99,
2023-05-27,102267,1.00,24.49,22,5,27,24.49,11.00,1,21768,24.49,
2023-05-27,106122,6.00,191.94,22,5,27,31.99,12.00,1,103329,31.99,
2023-05-28,21999,2.00,61.49,22,6,28,30.75,10.00,,21768,32.20,
2023-05-28,161,2.00,61.49,22,6,28,30.75,5.00,,21768,32.20,
2023-05-28,44213,4.00,150.80,22,6,28,37.70,1.00,,103329,37.70,
2023-05-28,102270,4.00,97.96,22,6,28,24.49,8.00,1,21768,24.49,
2023-05-28,106122,8.00,255.67,22,6,28,31.96,4.00,1,103329,31.99,
2023-05-28,22437,18.00,466.95,22,6,28,25.94,17.00,1,103329,25.99,
2023-05-28,23243,1.00,34.49,22,6,28,34.49,7.00,1,23131,34.49,
2023-05-28,33453,4.00,131.96,22,6,28,32.99,9.00,1,23131,32.99,
2023-05-28,102267,2.00,48.98,22,6,28,24.49,9.00,1,21768,24.49,
2023-05-29,161,2.00,64.40,23,,29,32.20,3.00,,21768,32.20,
2023-05-29,21999,7.00,225.40,23,,29,32.20,3.00,,21768,32.20,
2023-05-29,22437,26.00,675.43,23,,29,25.98,11.00,1,103329,25.99,
2023-05-29,44213,3.00,113.10,23,,29,37.70,8.00,,103329,37.70,
2023-05-29,102270,1.00,24.49,23,,29,24.49,7.00,1,21768,24.49,
2023-05-29,106122,4.00,127.96,23,,29,31.99,,1,103329,31.99,
2023-05-29,23243,4.00,136.07,23,,29,34.02,3.00,1,23131,34.49,
2023-05-29,102267,2.00,48.98,23,,29,24.49,7.00,1,21768,24.49,
2023-05-29,33453,9.00,249.97,23,,29,27.77,,1,23131,32.99,
2023-05-30,102267,,,23,1,30,,7.00,1,21768,24.49,
2023-05-30,161,1.00,32.20,23,1,30,32.20,1.00,,21768,32.20,
2023-05-30,106122,6.00,191.94,23,1,30,31.99,3.00,1,103329,31.99,
2023-05-30,21999,2.00,64.40,23,1,30,32.20,,,21768,32.20,
2023-05-30,44213,2.00,75.40,23,1,30,37.70,6.00,,103329,37.70,
2023-05-30,102270,2.00,48.98,23,1,30,24.49,5.00,1,21768,24.49,
2023-05-30,22437,10.00,258.42,23,1,30,25.84,11.00,1,103329,25.99,
2023-05-30,23243,3.00,103.47,23,1,30,34.49,,1,23131,34.49,
2023-05-31,102267,1.00,22.14,23,2,31,22.14,6.00,1,21768,24.49,
2023-05-31,22437,15.00,365.72,23,2,31,24.38,6.00,1,103329,25.99,
2023-05-31,23243,2.00,68.79,23,2,31,34.40,10.00,1,23131,34.49,5.21
2023-05-31,44213,2.00,75.40,23,2,31,37.70,4.00,,103329,37.70,
2023-05-31,102270,,,23,2,31,,5.00,1,21768,24.49,
2023-05-31,106122,2.00,54.30,23,2,31,27.15,1.00,1,103329,31.99,
2023-05-31,161,1.00,32.20,23,2,31,32.20,,,21768,32.20,
2023-06-01,102267,2.00,44.98,23,3,1,22.49,4.00,1,21768,22.49,6.31
2023-06-01,106122,2.00,79.40,23,3,1,39.70,5.00,,103329,39.70,
2023-06-01,22437,5.00,164.00,23,3,1,32.80,11.00,,103329,32.80,
2023-06-01,44213,1.00,37.70,23,3,1,37.70,3.00,,103329,37.70,
2023-06-01,23243,5.00,198.50,23,3,1,39.70,5.00,,23131,39.70,
2023-06-01,102270,1.00,24.49,23,3,1,24.49,4.00,1,21768,22.49,6.31
2023-06-02,21999,,,23,4,2,,12.00,,21768,32.20,
2023-06-02,33453,2.00,65.98,23,4,2,32.99,8.00,1,23131,32.99,3.61
2023-06-02,102270,4.00,89.96,23,4,2,22.49,12.00,1,21768,22.49,
2023-06-02,44213,6.00,226.20,23,4,2,37.70,2.00,,103329,37.70,
2023-06-02,102267,3.00,67.47,23,4,2,22.49,1.00,1,21768,22.49,
2023-06-02,106122,1.00,39.70,23,4,2,39.70,4.00,,103329,39.70,
2023-06-02,161,2.00,64.40,23,4,2,32.20,6.00,,21768,32.20,
2023-06-02,22437,11.00,340.42,23,4,2,30.95,15.00,,103329,32.80,
2023-06-02,23243,,,23,4,2,,5.00,,23131,39.70,
2023-06-03,44213,3.00,113.10,23,5,3,37.70,4.00,,103329,37.70,
2023-06-03,102270,,,23,5,3,,12.00,1,21768,22.49,
2023-06-03,102267,,,23,5,3,,1.00,1,21768,22.49,
2023-06-03,21999,,,23,5,3,,12.00,,21768,32.20,
2023-06-03,23243,1.00,39.70,23,5,3,39.70,16.00,,23131,39.70,
2023-06-03,33453,3.00,98.97,23,5,3,32.99,5.00,1,23131,32.99,
2023-06-03,161,1.00,32.20,23,5,3,32.20,5.00,,21768,32.20,
2023-06-03,22437,6.00,196.80,23,5,3,32.80,29.00,,103329,32.80,
2023-06-03,106122,3.00,119.10,23,5,3,39.70,1.00,,103329,39.70,
2023-06-04,22437,10.00,325.03,23,6,4,32.50,19.00,,103329,32.80,
2023-06-04,44213,2.00,75.40,23,6,4,37.70,2.00,,103329,37.70,
2023-06-04,102270,1.00,22.49,23,6,4,22.49,11.00,1,21768,22.49,
2023-06-04,21999,1.00,32.20,23,6,4,32.20,11.00,,21768,32.20,
2023-06-04,33453,5.00,154.95,23,6,4,30.99,,1,23131,32.99,
2023-06-04,106122,1.00,39.70,23,6,4,39.70,,,103329,39.70,
2023-06-04,23243,2.00,79.40,23,6,4,39.70,14.00,,23131,39.70,
2023-06-04,102267,,,23,6,4,,1.00,1,21768,22.49,
2023-06-04,161,1.00,32.20,23,6,4,32.20,4.00,,21768,32.20,
2023-06-05,161,2.00,64.40,24,,5,32.20,2.00,,21768,32.20,
2023-06-05,23243,,,24,,5,,14.00,,23131,39.70,
2023-06-05,102267,,,24,,5,,1.00,1,21768,22.49,6.31
2023-06-05,102270,1.00,22.49,24,,5,22.49,10.00,1,21768,22.49,6.31
2023-06-05,106122,1.00,39.70,24,,5,39.70,5.00,,103329,39.70,
2023-06-05,21999,1.00,32.20,24,,5,32.20,10.00,,21768,32.20,
2023-06-05,22437,15.00,492.00,24,,5,32.80,24.00,,103329,32.80,
2023-06-05,44213,5.00,188.50,24,,5,37.70,2.00,,103329,37.70,
2023-06-06,161,2.00,64.40,24,1,6,32.20,8.00,,21768,32.20,
2023-06-06,22437,17.00,550.60,24,1,6,32.39,22.00,,103329,32.80,
2023-06-06,44213,6.00,130.42,24,1,6,21.74,1.00,,103329,37.70,
2023-06-06,23243,1.00,39.70,24,1,6,39.70,13.00,,23131,39.70,
2023-06-06,106122,,,24,1,6,,5.00,,103329,39.70,
2023-06-06,21999,1.00,32.20,24,1,6,32.20,9.00,,21768,32.20,
2023-06-06,33453,4.00,146.40,24,1,6,36.60,16.00,1,23131,32.99,3.61
2023-06-06,102267,,,24,1,6,,13.00,1,21768,22.49,
2023-06-06,102270,2.00,44.98,24,1,6,22.49,8.00,1,21768,22.49,
2023-06-07,102267,6.00,131.07,24,2,7,21.85,7.00,1,21768,22.49,
2023-06-07,21999,2.00,63.86,24,2,7,31.93,7.00,,21768,32.20,
2023-06-07,23243,,,24,2,7,,13.00,,23131,39.70,
2023-06-07,106122,1.00,39.70,24,2,7,39.70,4.00,,103329,39.70,
2023-06-07,161,1.00,32.20,24,2,7,32.20,7.00,,21768,32.20,
2023-06-07,44213,4.00,150.80,24,2,7,37.70,,,103329,37.70,
2023-06-07,102270,,,24,2,7,,8.00,1,21768,22.49,
2023-06-07,22437,6.00,193.80,24,2,7,32.30,26.00,,103329,32.80,
2023-06-07,33453,1.00,32.99,24,2,7,32.99,15.00,1,23131,32.99,
2023-06-08,161,2.00,64.40,24,3,8,32.20,5.00,,21768,32.20,
2023-06-08,22437,10.00,328.00,24,3,8,32.80,36.00,,103329,32.80,
2023-06-08,21999,,,24,3,8,,7.00,,21768,32.20,
2023-06-08,33453,7.00,230.93,24,3,8,32.99,8.00,1,23131,32.99,
2023-06-08,106122,,,24,3,8,,4.00,,103329,39.70,
2023-06-08,44213,1.00,37.70,24,3,8,37.70,4.00,,103329,37.70,
2023-06-08,102270,5.00,112.45,24,3,8,22.49,3.00,1,21768,22.49,
2023-06-08,23243,3.00,119.10,24,3,8,39.70,10.00,,23131,39.70,
2023-06-08,102267,5.00,112.45,24,3,8,22.49,2.00,1,21768,22.49,
2023-06-09,21999,,,24,4,9,,15.00,,21768,32.20,
2023-06-09,102270,2.00,44.98,24,4,9,22.49,10.00,1,21768,22.49,
2023-06-09,44213,,,24,4,9,,7.00,,103329,37.70,
2023-06-09,102267,5.00,112.45,24,4,9,22.49,9.00,1,21768,22.49,
2023-06-09,161,1.00,32.20,24,4,9,32.20,12.00,,21768,32.20,
2023-06-09,22437,6.00,196.80,24,4,9,32.80,35.00,,103329,32.80,
2023-06-09,23243,,,24,4,9,,10.00,,23131,39.70,
2023-06-09,33453,8.00,263.92,24,4,9,32.99,,1,23131,32.99,
2023-06-09,106122,1.00,34.00,24,4,9,34.00,3.00,,103329,39.70,
2023-06-10,22437,9.00,295.20,24,5,10,32.80,41.00,,103329,32.80,
2023-06-10,44213,5.00,188.50,24,5,10,37.70,7.00,,103329,37.70,
2023-06-10,161,,,24,5,10,,12.00,,21768,32.20,
2023-06-10,102270,3.00,67.47,24,5,10,22.49,7.00,1,21768,22.49,
2023-06-10,21999,,,24,5,10,,15.00,,21768,32.20,
2023-06-10,106122,2.00,79.40,24,5,10,39.70,7.00,,103329,39.70,
2023-06-10,23243,2.00,79.40,24,5,10,39.70,8.00,,23131,39.70,
2023-06-10,102267,1.00,22.49,24,5,10,22.49,8.00,1,21768,22.49,
2023-06-11,21999,5.00,161.00,24,6,11,32.20,10.00,,21768,32.20,
2023-06-11,44213,4.00,149.54,24,6,11,37.39,3.00,,103329,37.70,
2023-06-11,102270,6.00,134.94,24,6,11,22.49,1.00,1,21768,22.49,
2023-06-11,102267,2.00,44.98,24,6,11,22.49,6.00,1,21768,22.49,
2023-06-11,161,1.00,32.20,24,6,11,32.20,11.00,,21768,32.20,
2023-06-11,22437,8.00,262.40,24,6,11,32.80,33.00,,103329,32.80,
2023-06-11,23243,,,24,6,11,,8.00,,23131,39.70,
2023-06-11,106122,1.00,39.70,24,6,11,39.70,6.00,,103329,39.70,
2023-06-12,161,2.00,62.99,25,,12,31.50,9.00,,21768,32.20,
2023-06-12,44213,5.00,188.50,25,,12,37.70,1.00,,103329,37.70,
2023-06-12,22437,11.00,360.80,25,,12,32.80,32.00,,103329,32.80,
2023-06-12,102270,4.00,89.96,25,,12,22.49,-3.00,1,21768,22.49,
2023-06-12,21999,1.00,32.20,25,,12,32.20,9.00,,21768,32.20,
2023-06-12,106122,1.00,39.70,25,,12,39.70,5.00,,103329,39.70,
2023-06-12,23243,2.00,79.40,25,,12,39.70,6.00,,23131,39.70,
2023-06-12,102267,5.00,112.45,25,,12,22.49,1.00,1,21768,22.49,
2023-06-13,21999,1.00,32.04,25,1,13,32.04,12.00,,21768,32.20,
2023-06-13,22437,11.00,360.68,25,1,13,32.79,41.00,,103329,32.80,
