InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice
2023-10-05,53486,7,314.19,41,3,5,44.8842857142857
2023-10-05,59931,,,41,3,5,
2023-10-05,61117,,,41,3,5,
2023-10-05,61179,,,41,3,5,
2023-10-05,61279,,,41,3,5,
2023-10-05,61618,6,130.95,41,3,5,21.825
2023-10-05,62788,,,41,3,5,
2023-10-05,62806,,,41,3,5,
2023-10-05,67945,2,159.6,41,3,5,79.8
2023-10-05,69087,,,41,3,5,
2023-10-05,97785,,,41,3,5,
2023-10-05,101209,,,41,3,5,
2023-10-06,2266,1,64.8,41,4,6,64.8
2023-10-06,2501,,,41,4,6,
2023-10-06,25605,,,41,4,6,
2023-10-06,25642,2,71.51,41,4,6,35.755
2023-10-06,25878,1,26.19,41,4,6,26.19
2023-10-06,25902,2,93.05,41,4,6,46.525
2023-10-06,25922,,,41,4,6,
2023-10-06,25923,,,41,4,6,
2023-10-06,25931,5,157,41,4,6,31.4
2023-10-06,25933,,,41,4,6,
2023-10-06,27285,,,41,4,6,
2023-10-06,27286,,,41,4,6,
2023-10-06,29099,1,21,41,4,6,21
2023-10-06,29813,,,41,4,6,
2023-10-06,31299,6,173.94,41,4,6,28.99
2023-10-06,31301,4,115.96,41,4,6,28.99
2023-10-06,33221,4,110,41,4,6,27.5
2023-10-06,34674,,,41,4,6,
2023-10-06,44423,1,31.1,41,4,6,31.1
2023-10-06,48862,,,41,4,6,
2023-10-06,52425,,,41,4,6,
2023-10-06,53486,,,41,4,6,
2023-10-06,53487,1,55.1,41,4,6,55.1
2023-10-06,59931,,,41,4,6,
2023-10-06,61243,,,41,4,6,
2023-10-06,62806,,,41,4,6,
2023-10-06,69000,3,152.97,41,4,6,50.99
2023-10-06,69089,1,80,41,4,6,80
2023-10-06,98318,,,41,4,6,
2023-10-06,101209,,,41,4,6,
2023-10-06,25617,,,41,4,6,
2023-10-06,25619,,,41,4,6,
2023-10-06,25620,,,41,4,6,
2023-10-06,25801,,,41,4,6,
2023-10-06,25879,,,41,4,6,
2023-10-06,25882,,,41,4,6,
2023-10-06,25883,2,36.15,41,4,6,18.075
2023-10-06,25899,,,41,4,6,
2023-10-06,25901,2,58.6,41,4,6,29.3
2023-10-06,25913,1,29.9,41,4,6,29.9
2023-10-06,25914,,,41,4,6,
2023-10-06,25915,,,41,4,6,
2023-10-06,31215,1,28.3,41,4,6,28.3
2023-10-06,32347,,,41,4,6,
2023-10-06,32354,,,41,4,6,
2023-10-06,32356,,,41,4,6,
2023-10-06,37376,1,34,41,4,6,34
2023-10-06,44422,4,130.8,41,4,6,32.7
2023-10-06,44424,2,94.15,41,4,6,47.075
2023-10-06,44425,,,41,4,6,
2023-10-06,47368,,,41,4,6,
2023-10-06,47372,,,41,4,6,
2023-10-06,50588,,,41,4,6,
2023-10-06,52959,,,41,4,6,
2023-10-06,53511,,,41,4,6,
2023-10-06,61117,,,41,4,6,
2023-10-06,61157,,,41,4,6,
2023-10-06,61179,,,41,4,6,
2023-10-06,61277,,,41,4,6,
2023-10-06,61279,2,54.2,41,4,6,27.1
2023-10-06,68132,4,102,41,4,6,25.5
2023-10-06,95548,1,53.8,41,4,6,53.8
2023-10-06,97786,,,41,4,6,
2023-10-06,107752,,,41,4,6,
2023-10-06,2173,,,41,4,6,
2023-10-06,2593,,,41,4,6,
2023-10-06,3378,,,41,4,6,
2023-10-06,25590,,,41,4,6,
2023-10-06,25606,,,41,4,6,
2023-10-06,25607,3,98.1,41,4,6,32.7
2023-10-06,25687,,,41,4,6,
2023-10-06,25725,,,41,4,6,
2023-10-06,25877,,,41,4,6,
2023-10-06,25910,,,41,4,6,
2023-10-06,25930,8,498.79,41,4,6,62.34875
2023-10-06,25936,,,41,4,6,
2023-10-06,31320,3,78.9,41,4,6,26.3
2023-10-06,31321,,,41,4,6,
2023-10-06,33224,,,41,4,6,
2023-10-06,37270,,,41,4,6,
2023-10-06,37383,,,41,4,6,
2023-10-06,48845,,,41,4,6,
2023-10-06,48860,,,41,4,6,
2023-10-06,48861,,,41,4,6,
2023-10-06,48868,,,41,4,6,
2023-10-06,52615,5,172.5,41,4,6,34.5
2023-10-06,52960,1,30.3,41,4,6,30.3
2023-10-06,61162,,,41,4,6,
2023-10-06,61250,3,75.3,41,4,6,25.1
2023-10-06,61278,,,41,4,6,
2023-10-06,67245,,,41,4,6,
2023-10-06,67945,1,52.1,41,4,6,52.1
2023-10-06,69088,,,41,4,6,
2023-10-06,70117,,,41,4,6,
2023-10-06,97135,,,41,4,6,
2023-10-06,98466,8,148.8,41,4,6,18.6
2023-10-06,98529,,,41,4,6,
2023-10-06,107753,2,123.6,41,4,6,61.8
2023-10-06,2171,,,41,4,6,
2023-10-06,3357,,,41,4,6,
2023-10-06,25589,,,41,4,6,
2023-10-06,25591,,,41,4,6,
2023-10-06,25602,,,41,4,6,
2023-10-06,25741,8,346.4,41,4,6,43.3
2023-10-06,25764,,,41,4,6,
2023-10-06,25767,11,566.36,41,4,6,51.4872727272727
2023-10-06,25851,,,41,4,6,
2023-10-06,25911,,,41,4,6,
2023-10-06,25912,,,41,4,6,
2023-10-06,25924,1,47.1,41,4,6,47.1
2023-10-06,25925,,,41,4,6,
2023-10-06,25926,1,60.8,41,4,6,60.8
2023-10-06,25928,1,26.2,41,4,6,26.2
2023-10-06,27289,1,53.27,41,4,6,53.27
2023-10-06,29594,3,81.6,41,4,6,27.2
2023-10-06,31745,,,41,4,6,
2023-10-06,33222,2,112.6,41,4,6,56.3
2023-10-06,47369,,,41,4,6,
2023-10-06,53605,,,41,4,6,
2023-10-06,61126,5,310.5,41,4,6,62.1
2023-10-06,61161,,,41,4,6,
2023-10-06,61255,1,68.1,41,4,6,68.1
2023-10-06,61615,1,31.9,41,4,6,31.9
2023-10-06,62788,,,41,4,6,
2023-10-06,66305,,,41,4,6,
2023-10-06,66473,2,73.98,41,4,6,36.99
2023-10-06,67948,3,163.8,41,4,6,54.6
2023-10-06,69087,,,41,4,6,
2023-10-06,97134,,,41,4,6,
2023-10-06,97785,,,41,4,6,
2023-10-06,97795,,,41,4,6,
2023-10-07,2171,2,155.6,41,5,7,77.8
2023-10-07,3357,6,126,41,5,7,21
2023-10-07,3378,,,41,5,7,
2023-10-07,25589,,,41,5,7,
2023-10-07,25591,,,41,5,7,
2023-10-07,25602,1,47.2,41,5,7,47.2
2023-10-07,25741,9,389.7,41,5,7,43.3
2023-10-07,25767,4,212.8,41,5,7,53.2
2023-10-07,25851,1,27,41,5,7,27
2023-10-07,25902,2,98.4,41,5,7,49.2
2023-10-07,25911,,,41,5,7,
2023-10-07,25926,,,41,5,7,
2023-10-07,25928,,,41,5,7,
2023-10-07,25936,,,41,5,7,
2023-10-07,27286,,,41,5,7,
2023-10-07,27289,,,41,5,7,
2023-10-07,33222,5,281.5,41,5,7,56.3
2023-10-07,47369,,,41,5,7,
2023-10-07,48862,,,41,5,7,
2023-10-07,53605,,,41,5,7,
2023-10-07,61126,6,372.6,41,5,7,62.1
2023-10-07,61243,,,41,5,7,
2023-10-07,61255,3,204.3,41,5,7,68.1
2023-10-07,61615,,,41,5,7,
2023-10-07,66305,2,105.2,41,5,7,52.6
2023-10-07,66473,,,41,5,7,
2023-10-07,67948,,,41,5,7,
2023-10-07,69087,,,41,5,7,
2023-10-07,97134,,,41,5,7,
2023-10-07,97135,,,41,5,7,
2023-10-07,97785,1,78,41,5,7,78
2023-10-07,97795,2,72,41,5,7,36
2023-10-07,98318,1,36,41,5,7,36
2023-10-07,2173,,,41,5,7,
2023-10-07,2593,1,52.5,41,5,7,52.5
2023-10-07,25590,,,41,5,7,
2023-10-07,25607,1,32.7,41,5,7,32.7
2023-10-07,25687,3,90.6,41,5,7,30.2
2023-10-07,25725,,,41,5,7,
2023-10-07,25764,2,113.8,41,5,7,56.9
2023-10-07,25801,3,72.3,41,5,7,24.1
2023-10-07,25877,,,41,5,7,
2023-10-07,25910,,,41,5,7,
2023-10-07,25912,,,41,5,7,
2023-10-07,25924,4,202.37,41,5,7,50.5925
2023-10-07,25930,7,440.3,41,5,7,62.9
2023-10-07,29594,5,136,41,5,7,27.2
2023-10-07,31320,3,78.9,41,5,7,26.3
2023-10-07,31321,,,41,5,7,
2023-10-07,31745,2,86.6,41,5,7,43.3
2023-10-07,33224,,,41,5,7,
2023-10-07,37270,,,41,5,7,
2023-10-07,37383,,,41,5,7,
2023-10-07,48860,,,41,5,7,
2023-10-07,48861,,,41,5,7,
2023-10-07,48868,,,41,5,7,
2023-10-07,52615,1,34.5,41,5,7,34.5
2023-10-07,52960,,,41,5,7,
2023-10-07,61161,2,156,41,5,7,78
2023-10-07,61162,1,154.3,41,5,7,154.3
2023-10-07,61250,4,91.6,41,5,7,22.9
2023-10-07,61278,,,41,5,7,
2023-10-07,61618,,,41,5,7,
2023-10-07,67245,4,226,41,5,7,56.5
2023-10-07,67945,3,239.4,41,5,7,79.8
2023-10-07,69088,,,41,5,7,
2023-10-07,70117,,,41,5,7,
2023-10-07,98466,6,111,41,5,7,18.5
2023-10-07,98529,,,41,5,7,
2023-10-07,107753,1,61.8,41,5,7,61.8
2023-10-07,25606,,,41,5,7,
2023-10-07,25619,1,27,41,5,7,27
2023-10-07,25620,1,26.99,41,5,7,26.99
2023-10-07,25642,14,516.52,41,5,7,36.8942857142857
2023-10-07,25879,,,41,5,7,
2023-10-07,25882,,,41,5,7,
2023-10-07,25883,,,41,5,7,
2023-10-07,25899,,,41,5,7,
2023-10-07,25901,2,58.6,41,5,7,29.3
2023-10-07,25913,,,41,5,7,
2023-10-07,25914,,,41,5,7,
2023-10-07,25915,,,41,5,7,
2023-10-07,25923,,,41,5,7,
2023-10-07,25933,,,41,5,7,
2023-10-07,31215,,,41,5,7,
2023-10-07,32347,,,41,5,7,
2023-10-07,32354,,,41,5,7,
2023-10-07,32356,,,41,5,7,
2023-10-07,44422,2,65.4,41,5,7,32.7
2023-10-07,44424,,,41,5,7,
2023-10-07,44425,1,32.7,41,5,7,32.7
2023-10-07,47368,,,41,5,7,
2023-10-07,47372,,,41,5,7,
2023-10-07,48845,,,41,5,7,
2023-10-07,50588,,,41,5,7,
2023-10-07,52959,,,41,5,7,
2023-10-07,53511,,,41,5,7,
2023-10-07,61117,,,41,5,7,
2023-10-07,61157,1,81.9,41,5,7,81.9
2023-10-07,61179,,,41,5,7,
2023-10-07,61277,1,48.9,41,5,7,48.9
2023-10-07,61279,,,41,5,7,
2023-10-07,67524,3,115.48,41,5,7,38.4933333333333
2023-10-07,69000,,,41,5,7,
2023-10-07,69089,,,41,5,7,
2023-10-07,95548,,,41,5,7,
2023-10-07,97786,,,41,5,7,
2023-10-07,107752,2,59,41,5,7,29.5
2023-10-07,2266,1,64.8,41,5,7,64.8
2023-10-07,2501,,,41,5,7,
2023-10-07,25605,2,68,41,5,7,34
2023-10-07,25617,,,41,5,7,
2023-10-07,25878,5,141.5,41,5,7,28.3
2023-10-07,25922,1,80,41,5,7,80
2023-10-07,25925,,,41,5,7,
2023-10-07,25931,1,31.4,41,5,7,31.4
2023-10-07,27285,,,41,5,7,
2023-10-07,29099,1,21,41,5,7,21
2023-10-07,29813,,,41,5,7,
2023-10-07,31299,7,202.93,41,5,7,28.99
2023-10-07,31301,4,115.96,41,5,7,28.99
2023-10-07,33221,1,27.5,41,5,7,27.5
2023-10-07,34674,,,41,5,7,
2023-10-07,37376,1,34,41,5,7,34
2023-10-07,44423,,,41,5,7,
2023-10-07,52425,,,41,5,7,
2023-10-07,53486,1,44.9,41,5,7,44.9
2023-10-07,53487,,,41,5,7,
2023-10-07,59931,1,57.7,41,5,7,57.7
2023-10-07,62788,,,41,5,7,
2023-10-07,62806,3,123.9,41,5,7,41.3
2023-10-07,68132,2,51,41,5,7,25.5
2023-10-07,101209,2,134,41,5,7,67
2023-10-08,2266,1,64.8,41,6,8,64.8
2023-10-08,2501,,,41,6,8,
2023-10-08,25605,,,41,6,8,
2023-10-08,25617,,,41,6,8,
2023-10-08,25741,5,216.5,41,6,8,43.3
2023-10-08,25879,,,41,6,8,
2023-10-08,25915,,,41,6,8,
2023-10-08,25925,1,35.8,41,6,8,35.8
2023-10-08,25926,,,41,6,8,
2023-10-08,25928,2,52.4,41,6,8,26.2
2023-10-08,27285,,,41,6,8,
2023-10-08,29099,2,42,41,6,8,21
2023-10-08,31301,1,28.99,41,6,8,28.99
2023-10-08,33221,,,41,6,8,
2023-10-08,44423,,,41,6,8,
2023-10-08,44424,1,49,41,6,8,49
2023-10-08,48862,,,41,6,8,
2023-10-08,53605,,,41,6,8,
2023-10-08,59931,,,41,6,8,
2023-10-08,61126,1,62.1,41,6,8,62.1
2023-10-08,61255,2,136.2,41,6,8,68.1
2023-10-08,68132,3,76.5,41,6,8,25.5
2023-10-08,69000,1,50.99,41,6,8,50.99
2023-10-08,69087,,,41,6,8,
2023-10-08,95548,,,41,6,8,
2023-10-08,97134,,,41,6,8,
2023-10-08,97795,,,41,6,8,
2023-10-08,101209,,,41,6,8,
2023-10-08,2171,,,41,6,8,
2023-10-08,2173,,,41,6,8,
2023-10-08,25764,1,56.9,41,6,8,56.9
2023-10-08,25851,,,41,6,8,
2023-10-08,25877,,,41,6,8,
2023-10-08,25902,,,41,6,8,
2023-10-08,25911,,,41,6,8,
2023-10-08,25912,,,41,6,8,
2023-10-08,25922,,,41,6,8,
2023-10-08,25924,6,305.4,41,6,8,50.9
2023-10-08,25931,,,41,6,8,
2023-10-08,25936,3,104.7,41,6,8,34.9
2023-10-08,27286,,,41,6,8,
2023-10-08,31299,,,41,6,8,
2023-10-08,31321,3,94.2,41,6,8,31.4
2023-10-08,33222,1,56.3,41,6,8,56.3
2023-10-08,34674,,,41,6,8,
2023-10-08,47369,,,41,6,8,
2023-10-08,53487,,,41,6,8,
2023-10-08,61243,,,41,6,8,
2023-10-08,61250,2,45.8,41,6,8,22.9
2023-10-08,61618,4,91.96,41,6,8,22.99
2023-10-08,62788,1,31.4,41,6,8,31.4
2023-10-08,66473,1,36.99,41,6,8,36.99
2023-10-08,70117,1,27.5,41,6,8,27.5
2023-10-08,97135,1,37.6,41,6,8,37.6
2023-10-08,97785,,,41,6,8,
2023-10-08,98318,,,41,6,8,
2023-10-08,2593,5,262.5,41,6,8,52.5
2023-10-08,3357,1,21,41,6,8,21
2023-10-08,3378,,,41,6,8,
2023-10-08,25589,1,59.5,41,6,8,59.5
2023-10-08,25590,,,41,6,8,
2023-10-08,25591,1,59.5,41,6,8,59.5
2023-10-08,25602,1,47.2,41,6,8,47.2
2023-10-08,25606,2,68,41,6,8,34
2023-10-08,25620,1,26.99,41,6,8,26.99
2023-10-08,25687,1,30.2,41,6,8,30.2
2023-10-08,25725,,,41,6,8,
2023-10-08,25767,5,266,41,6,8,53.2
2023-10-08,25801,,,41,6,8,
2023-10-08,25910,,,41,6,8,
2023-10-08,25930,5,314.5,41,6,8,62.9
2023-10-08,27289,,,41,6,8,
2023-10-08,29594,4,108.8,41,6,8,27.2
2023-10-08,31320,7,184.1,41,6,8,26.3
2023-10-08,31745,,,41,6,8,
2023-10-08,32347,,,41,6,8,
2023-10-08,32356,1,53.5,41,6,8,53.5
2023-10-08,37383,,,41,6,8,
2023-10-08,44425,,,41,6,8,
2023-10-08,48845,,,41,6,8,
2023-10-08,48860,,,41,6,8,
2023-10-08,48868,,,41,6,8,
2023-10-08,52615,,,41,6,8,
2023-10-08,53511,,,41,6,8,
2023-10-08,61161,,,41,6,8,
2023-10-08,61277,,,41,6,8,
2023-10-08,61615,1,31.9,41,6,8,31.9
2023-10-08,66305,,,41,6,8,
2023-10-08,67245,2,113,41,6,8,56.5
2023-10-08,67948,,,41,6,8,
2023-10-08,69088,,,41,6,8,
2023-10-08,97786,,,41,6,8,
2023-10-08,98529,,,41,6,8,
2023-10-08,25607,1,32.7,41,6,8,32.7
2023-10-08,25619,,,41,6,8,
2023-10-08,25642,3,110.97,41,6,8,36.99
2023-10-08,25878,,,41,6,8,
2023-10-08,25882,,,41,6,8,
2023-10-08,25883,6,149.4,41,6,8,24.9
2023-10-08,25899,,,41,6,8,
2023-10-08,25901,1,29.3,41,6,8,29.3
2023-10-08,25913,,,41,6,8,
2023-10-08,25914,,,41,6,8,
2023-10-08,25923,,,41,6,8,
2023-10-08,25933,,,41,6,8,
2023-10-08,29813,,,41,6,8,
2023-10-08,31215,1,28.3,41,6,8,28.3
2023-10-08,32354,1,37.6,41,6,8,37.6
2023-10-08,33224,,,41,6,8,
2023-10-08,37270,,,41,6,8,
2023-10-08,37376,,,41,6,8,
2023-10-08,44422,,,41,6,8,
2023-10-08,47368,,,41,6,8,
2023-10-08,47372,,,41,6,8,
2023-10-08,48861,,,41,6,8,
2023-10-08,50588,1,31.4,41,6,8,31.4
2023-10-08,52425,,,41,6,8,
2023-10-08,52959,,,41,6,8,
2023-10-08,52960,1,30.3,41,6,8,30.3
2023-10-08,53486,3,120.44,41,6,8,40.1466666666666
2023-10-08,61117,,,41,6,8,
2023-10-08,61157,1,81.9,41,6,8,81.9
2023-10-08,61162,,,41,6,8,
2023-10-08,61179,,,41,6,8,
2023-10-08,61278,,,41,6,8,
2023-10-08,61279,2,54.2,41,6,8,27.1
2023-10-08,62806,,,41,6,8,
2023-10-08,67524,,,41,6,8,
2023-10-08,67945,1,79.8,41,6,8,79.8
2023-10-08,69089,,,41,6,8,
2023-10-08,98466,2,37.2,41,6,8,18.6
2023-10-08,107752,1,29.5,41,6,8,29.5
2023-10-08,107753,1,61.8,41,6,8,61.8
2023-10-09,2266,,,42,,9,
2023-10-09,2593,1,52.5,42,,9,52.5
2023-10-09,3378,,,42,,9,
2023-10-09,25589,,,42,,9,
2023-10-09,25605,,,42,,9,
2023-10-09,25607,,,42,,9,
2023-10-09,25617,,,42,,9,
2023-10-09,25801,,,42,,9,
2023-10-09,25882,,,42,,9,
2023-10-09,25901,1,29.3,42,,9,29.3
2023-10-09,25902,2,99.6,42,,9,49.8
2023-10-09,25910,,,42,,9,
2023-10-09,25911,,,42,,9,
2023-10-09,25915,,,42,,9,
2023-10-09,25928,,,42,,9,
2023-10-09,25930,4,251.6,42,,9,62.9
2023-10-09,31320,,,42,,9,
2023-10-09,32354,,,42,,9,
2023-10-09,37383,,,42,,9,
2023-10-09,44423,,,42,,9,
2023-10-09,44424,1,49,42,,9,49
2023-10-09,48861,,,42,,9,
2023-10-09,48862,,,42,,9,
2023-10-09,52425,,,42,,9,
2023-10-09,52959,,,42,,9,
2023-10-09,52960,3,90.9,42,,9,30.3
2023-10-09,53486,2,89.8,42,,9,44.9
2023-10-09,53511,,,42,,9,
2023-10-09,61117,,,42,,9,
2023-10-09,61162,,,42,,9,
2023-10-09,61277,,,42,,9,
2023-10-09,62806,1,41.3,42,,9,41.3
2023-10-09,67524,,,42,,9,
2023-10-09,68132,1,25.5,42,,9,25.5
2023-10-09,95548,,,42,,9,
2023-10-09,97786,,,42,,9,
2023-10-09,97795,,,42,,9,
2023-10-09,98318,1,36,42,,9,36
2023-10-09,98529,,,42,,9,
2023-10-09,107752,1,29.5,42,,9,29.5
2023-10-09,107753,2,123.6,42,,9,61.8
2023-10-09,2171,,,42,,9,
2023-10-09,25590,,,42,,9,
2023-10-09,25620,,,42,,9,
2023-10-09,25725,,,42,,9,
2023-10-09,25767,4,212.8,42,,9,53.2
2023-10-09,25883,,,42,,9,
2023-10-09,25913,,,42,,9,
2023-10-09,25931,1,31.4,42,,9,31.4
2023-10-09,25936,,,42,,9,
2023-10-09,32347,,,42,,9,
2023-10-09,32356,,,42,,9,
2023-10-09,33222,5,281.5,42,,9,56.3
2023-10-09,37270,1,24.74,42,,9,24.74
2023-10-09,37376,1,34,42,,9,34
2023-10-09,44425,,,42,,9,
2023-10-09,47368,,,42,,9,
2023-10-09,48868,,,42,,9,
2023-10-09,61179,,,42,,9,
2023-10-09,61278,1,71.4,42,,9,71.4
2023-10-09,61279,,,42,,9,
2023-10-09,61615,,,42,,9,
2023-10-09,61618,,,42,,9,
2023-10-09,62788,,,42,,9,
2023-10-09,66305,1,52.6,42,,9,52.6
2023-10-09,67245,2,113,42,,9,56.5
2023-10-09,67945,,,42,,9,
2023-10-09,69088,,,42,,9,
2023-10-09,97135,,,42,,9,
2023-10-09,97785,,,42,,9,
2023-10-09,98466,5,93,42,,9,18.6
2023-10-09,2173,,,42,,9,
2023-10-09,2501,,,42,,9,
2023-10-09,3357,2,42,42,,9,21
2023-10-09,25591,,,42,,9,
2023-10-09,25602,,,42,,9,
2023-10-09,25606,1,32.19,42,,9,32.19
2023-10-09,25687,3,90.6,42,,9,30.2
2023-10-09,25741,8,366.89,42,,9,45.86125
2023-10-09,25851,,,42,,9,
2023-10-09,25877,,,42,,9,
2023-10-09,25925,,,42,,9,
2023-10-09,25926,1,60.8,42,,9,60.8
2023-10-09,27289,,,42,,9,
2023-10-09,29099,1,21,42,,9,21
2023-10-09,29594,1,27.2,42,,9,27.2
2023-10-09,31299,,,42,,9,
2023-10-09,31301,3,86.97,42,,9,28.99
2023-10-09,31321,1,31.4,42,,9,31.4
2023-10-09,31745,,,42,,9,
2023-10-09,33221,,,42,,9,
2023-10-09,33224,,,42,,9,
2023-10-09,47369,,,42,,9,
2023-10-09,48845,,,42,,9,
2023-10-09,48860,1,25.5,42,,9,25.5
2023-10-09,52615,1,34.5,42,,9,34.5
2023-10-09,59931,,,42,,9,
2023-10-09,61126,4,248.4,42,,9,62.1
2023-10-09,61161,,,42,,9,
2023-10-09,61250,3,68.7,42,,9,22.9
2023-10-09,61255,,,42,,9,
2023-10-09,67948,,,42,,9,
2023-10-09,69000,,,42,,9,
2023-10-09,69087,,,42,,9,
2023-10-09,70117,,,42,,9,
2023-10-09,97134,,,42,,9,
2023-10-09,101209,1,66.23,42,,9,66.23
2023-10-09,25619,,,42,,9,
2023-10-09,25642,2,73.98,42,,9,36.99
2023-10-09,25764,1,56.9,42,,9,56.9
2023-10-09,25878,4,113.2,42,,9,28.3
2023-10-09,25879,,,42,,9,
2023-10-09,25899,,,42,,9,
2023-10-09,25912,,,42,,9,
2023-10-09,25914,,,42,,9,
2023-10-09,25922,,,42,,9,
2023-10-09,25923,1,34.7,42,,9,34.7
2023-10-09,25924,3,148.1,42,,9,49.3666666666666
2023-10-09,25933,,,42,,9,
2023-10-09,27285,,,42,,9,
2023-10-09,27286,,,42,,9,
2023-10-09,29813,1,44.3,42,,9,44.3
2023-10-09,31215,,,42,,9,
2023-10-09,34674,,,42,,9,
2023-10-09,44422,2,63.56,42,,9,31.78
2023-10-09,47372,,,42,,9,
2023-10-09,50588,,,42,,9,
2023-10-09,53487,1,55.1,42,,9,55.1
2023-10-09,53605,,,42,,9,
2023-10-09,61157,1,81.9,42,,9,81.9
2023-10-09,61243,,,42,,9,
2023-10-09,66473,,,42,,9,
2023-10-09,69089,,,42,,9,
2023-10-10,2171,,,42,1,10,
2023-10-10,2266,1,54.8,42,1,10,54.8
2023-10-10,2501,,,42,1,10,
2023-10-10,25605,1,34,42,1,10,34
2023-10-10,25617,,,42,1,10,
2023-10-10,25741,5,216.5,42,1,10,43.3
2023-10-10,25851,,,42,1,10,
2023-10-10,25882,1,29.1,42,1,10,29.1
2023-10-10,25901,2,58.6,42,1,10,29.3
2023-10-10,25915,,,42,1,10,
2023-10-10,25925,,,42,1,10,
2023-10-10,25926,,,42,1,10,
2023-10-10,25931,3,94.2,42,1,10,31.4
2023-10-10,29099,5,105,42,1,10,21
2023-10-10,31299,,,42,1,10,
2023-10-10,31301,,,42,1,10,
2023-10-10,33221,,,42,1,10,
2023-10-10,44423,,,42,1,10,
2023-10-10,44424,,,42,1,10,
2023-10-10,47369,,,42,1,10,
2023-10-10,52425,2,52,42,1,10,26
2023-10-10,53486,3,134.7,42,1,10,44.9
2023-10-10,59931,,,42,1,10,
2023-10-10,61117,,,42,1,10,
2023-10-10,61126,,,42,1,10,
2023-10-10,61179,,,42,1,10,
2023-10-10,61255,,,42,1,10,
2023-10-10,62806,,,42,1,10,
2023-10-10,69000,,,42,1,10,
2023-10-10,69087,1,32.2,42,1,10,32.2
2023-10-10,95548,1,53.8,42,1,10,53.8
2023-10-10,97134,,,42,1,10,
2023-10-10,101209,,,42,1,10,
2023-10-10,25590,,,42,1,10,
2023-10-10,25619,1,27,42,1,10,27
2023-10-10,25620,,,42,1,10,
2023-10-10,25642,3,110.97,42,1,10,36.99
2023-10-10,25878,4,113.2,42,1,10,28.3
2023-10-10,25879,,,42,1,10,
2023-10-10,25883,,,42,1,10,
2023-10-10,25899,,,42,1,10,
2023-10-10,25913,,,42,1,10,
2023-10-10,25914,1,35.3,42,1,10,35.3
2023-10-10,27285,,,42,1,10,
2023-10-10,29813,,,42,1,10,
2023-10-10,32347,1,51,42,1,10,51
2023-10-10,32356,,,42,1,10,
2023-10-10,33224,1,34.9,42,1,10,34.9
2023-10-10,37270,,,42,1,10,
2023-10-10,37376,,,42,1,10,
2023-10-10,44422,11,359.7,42,1,10,32.7
2023-10-10,44425,,,42,1,10,
2023-10-10,47368,1,27.4,42,1,10,27.4
2023-10-10,47372,1,69.7,42,1,10,69.7
2023-10-10,48860,,,42,1,10,
2023-10-10,48868,,,42,1,10,
2023-10-10,50588,,,42,1,10,
2023-10-10,52615,9,301.17,42,1,10,33.4633333333333
2023-10-10,61157,1,81.9,42,1,10,81.9
2023-10-10,61278,1,71.4,42,1,10,71.4
2023-10-10,61279,,,42,1,10,
2023-10-10,67245,2,113,42,1,10,56.5
2023-10-10,67945,,,42,1,10,
2023-10-10,69088,,,42,1,10,
2023-10-10,98466,9,167.4,42,1,10,18.6
2023-10-10,2173,,,42,1,10,
2023-10-10,2593,1,52.5,42,1,10,52.5
2023-10-10,3357,3,63,42,1,10,21
2023-10-10,25591,,,42,1,10,
2023-10-10,25602,2,94.4,42,1,10,47.2
2023-10-10,25606,,,42,1,10,
2023-10-10,25607,,,42,1,10,
2023-10-10,25687,3,90.6,42,1,10,30.2
2023-10-10,25764,2,113.8,42,1,10,56.9
2023-10-10,25801,,,42,1,10,
2023-10-10,25877,,,42,1,10,
2023-10-10,25910,,,42,1,10,
2023-10-10,25911,1,47,42,1,10,47
2023-10-10,25923,4,138.8,42,1,10,34.7
2023-10-10,25930,9,564.08,42,1,10,62.6755555555555
2023-10-10,25933,,,42,1,10,
2023-10-10,27289,1,81.6,42,1,10,81.6
2023-10-10,29594,4,106.8,42,1,10,26.7
2023-10-10,31215,,,42,1,10,
2023-10-10,31320,2,62.8,42,1,10,31.4
2023-10-10,31321,,,42,1,10,
2023-10-10,31745,,,42,1,10,
2023-10-10,32354,,,42,1,10,
2023-10-10,48845,,,42,1,10,
2023-10-10,48861,,,42,1,10,
2023-10-10,52959,,,42,1,10,
2023-10-10,52960,,,42,1,10,
2023-10-10,53511,,,42,1,10,
2023-10-10,61161,,,42,1,10,
2023-10-10,61162,,,42,1,10,
2023-10-10,61250,4,91.6,42,1,10,22.9
2023-10-10,61277,,,42,1,10,
2023-10-10,67524,1,34.99,42,1,10,34.99
2023-10-10,67948,,,42,1,10,
2023-10-10,69089,,,42,1,10,
2023-10-10,70117,,,42,1,10,
2023-10-10,97786,,,42,1,10,
2023-10-10,98318,2,72,42,1,10,36
2023-10-10,98529,,,42,1,10,
2023-10-10,107752,1,29.5,42,1,10,29.5
2023-10-10,107753,3,185.4,42,1,10,61.8
2023-10-10,3378,,,42,1,10,
2023-10-10,25589,1,59.5,42,1,10,59.5
2023-10-10,25725,,,42,1,10,
2023-10-10,25767,4,212.8,42,1,10,53.2
2023-10-10,25902,,,42,1,10,
2023-10-10,25912,1,29.9,42,1,10,29.9
2023-10-10,25922,,,42,1,10,
2023-10-10,25924,6,358.2,42,1,10,59.7
