InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2022-01-17,101209,1.00,47.30,4,,17,47.30,14.00,,25673,47.30,
2022-01-17,2593,,,4,,17,,7.00,,25673,37.90,
2022-01-17,3357,2.00,31.80,4,,17,15.90,4.00,,25673,15.90,
2022-01-18,3357,1.00,15.90,4,1,18,15.90,3.00,,25673,15.90,
2022-01-18,2593,1.00,37.90,4,1,18,37.90,6.00,,25673,37.90,
2022-01-18,25725,,,4,1,18,,5.00,,25673,15.20,
2022-01-18,101209,,,4,1,18,,14.00,,25673,47.30,
2022-01-19,25725,,,4,2,19,,5.00,,25673,15.20,
2022-01-19,2593,,,4,2,19,,6.00,,25673,39.80,
2022-01-19,3357,,,4,2,19,,3.00,,25673,15.90,
2022-01-19,101209,,,4,2,19,,14.00,,25673,47.30,
2022-01-20,2593,2.00,79.60,4,3,20,39.80,4.00,,25673,39.80,
2022-01-20,3357,,,4,3,20,,3.00,,25673,15.90,
2022-01-20,25725,,,4,3,20,,5.00,,25673,15.20,
2022-01-20,101209,1.00,47.30,4,3,20,47.30,13.00,,25673,47.30,
2022-01-21,101209,,,4,4,21,,13.00,,25673,47.30,
2022-01-21,2593,,,4,4,21,,4.00,,25673,39.80,
2022-01-21,3357,,,4,4,21,,7.00,,25673,15.90,
2022-01-21,25725,,,4,4,21,,5.00,,25673,15.20,
2022-01-22,101209,,,4,5,22,,13.00,,25673,47.30,
2022-01-22,25725,,,4,5,22,,5.00,,25673,15.20,
2022-01-22,2593,,,4,5,22,,4.00,,25673,39.80,
2022-01-22,3357,1.00,15.90,4,5,22,15.90,6.00,,25673,15.90,
2022-01-23,2593,,,4,6,23,,4.00,,25673,39.80,
2022-01-23,3357,,,4,6,23,,6.00,,25673,15.90,
2022-01-23,25725,,,4,6,23,,5.00,,25673,15.20,
2022-01-23,101209,,,4,6,23,,13.00,,25673,47.30,
2022-01-24,101209,,,5,,24,,13.00,,25673,47.30,
2022-01-24,2593,,,5,,24,,4.00,,25673,39.80,
2022-01-24,3357,,,5,,24,,6.00,,25673,15.90,
2022-01-24,25725,1.00,15.20,5,,24,15.20,4.00,,25673,15.20,
2022-01-25,25725,,,5,1,25,,4.00,,25673,15.20,
2022-01-25,2593,,,5,1,25,,4.00,,25673,39.80,
2022-01-25,3357,,,5,1,25,,6.00,,25673,15.90,
2022-01-25,101209,,,5,1,25,,13.00,,25673,47.30,
2022-01-26,2593,,,5,2,26,,4.00,,25673,39.80,
2022-01-26,25725,,,5,2,26,,4.00,,25673,15.20,
2022-01-26,101209,,,5,2,26,,13.00,,25673,47.30,
2022-01-26,3357,,,5,2,26,,6.00,,25673,15.90,
2022-01-27,3357,,,5,3,27,,6.00,,25673,15.90,
2022-01-27,101209,,,5,3,27,,13.00,,25673,47.30,
2022-01-27,2593,,,5,3,27,,4.00,,25673,39.80,
2022-01-27,25725,,,5,3,27,,4.00,,25673,15.20,
2022-01-28,101209,,,5,4,28,,13.00,,25673,47.30,
2022-01-28,2593,,,5,4,28,,4.00,,25673,39.80,
2022-01-28,3357,2.00,31.80,5,4,28,15.90,8.00,,25673,15.90,
2022-01-28,25725,,,5,4,28,,4.00,,25673,15.20,
2022-01-29,2593,,,5,5,29,,4.00,,25673,39.80,
2022-01-29,101209,1.00,47.30,5,5,29,47.30,12.00,,25673,47.30,
2022-01-29,3357,,,5,5,29,,8.00,,25673,16.30,
2022-01-29,25725,,,5,5,29,,4.00,,25673,15.20,
2022-01-30,101209,,,5,6,30,,12.00,,25673,49.70,
2022-01-30,3357,,,5,6,30,,8.00,,25673,16.30,
2022-01-30,25725,,,5,6,30,,4.00,,25673,15.20,
2022-01-30,2593,,,5,6,30,,4.00,,25673,39.80,
2022-01-31,2593,,,6,,31,,4.00,,25673,39.80,
2022-01-31,25725,,,6,,31,,4.00,,25673,15.20,
2022-01-31,3357,,,6,,31,,8.00,,25673,16.30,
2022-01-31,101209,,,6,,31,,12.00,,25673,49.70,
2022-02-01,3357,2.00,32.60,6,1,1,16.30,6.00,,25673,16.30,
2022-02-01,2593,1.00,39.80,6,1,1,39.80,3.00,,25673,39.80,
2022-02-01,25725,,,6,1,1,,4.00,,25673,15.20,
2022-02-01,101209,,,6,1,1,,12.00,,25673,49.70,
2022-02-02,3357,1.00,16.30,6,2,2,16.30,5.00,,25673,16.30,
2022-02-02,2593,1.00,39.80,6,2,2,39.80,2.00,,25673,39.80,
2022-02-02,25725,2.00,30.40,6,2,2,15.20,2.00,,25673,15.20,
2022-02-02,101209,,,6,2,2,,12.00,,25673,49.70,
2022-02-03,25725,1.00,15.20,6,3,3,15.20,1.00,,25673,15.20,
2022-02-03,101209,,,6,3,3,,12.00,,25673,49.70,
2022-02-03,2593,,,6,3,3,,2.00,,25673,39.80,
2022-02-03,3357,2.00,32.60,6,3,3,16.30,3.00,,25673,16.30,
2022-02-04,2593,,,6,4,4,,5.00,,25673,39.80,
2022-02-04,3357,1.00,16.30,6,4,4,16.30,6.00,,25673,16.30,
2022-02-04,25725,1.00,15.20,6,4,4,15.20,5.00,,25673,15.20,
2022-02-04,101209,,,6,4,4,,12.00,,25673,49.70,
2022-02-05,25725,,,6,5,5,,5.00,,25673,16.30,
2022-02-05,2593,,,6,5,5,,5.00,,25673,39.80,
2022-02-05,3357,1.00,16.30,6,5,5,16.30,5.00,,25673,16.30,
2022-02-05,101209,,,6,5,5,,12.00,,25673,49.70,
2022-02-06,3357,1.00,16.30,6,6,6,16.30,4.00,,25673,16.30,
2022-02-06,25725,1.00,16.30,6,6,6,16.30,4.00,,25673,16.30,
2022-02-06,2593,,,6,6,6,,5.00,,25673,39.80,
2022-02-06,101209,,,6,6,6,,12.00,,25673,49.70,
